7.375542119462093E-9	1.525866291899327E-8	2.141828531083890E-8	2.416528435230908E-8	2.379007743848854E-8	2.138809527046403E-8	1.805127735915922E-8	1.455895375417015E-8	1.135681203608192E-8	8.640760902479495E-9	6.451451462032427E-9	4.748172289973975E-9	3.456465238156657E-9	2.495178433034402E-9	1.789869572230027E-9	1.277839436000403E-9	9.091108957210768E-10	6.451968443803758E-10	4.571468084623107E-10	3.235879847511454E-10
5.626013026122778E-9	1.355434740918959E-8	2.174723529800540E-8	2.762878379760224E-8	3.025373110832956E-8	2.994505724284422E-8	2.758565743274933E-8	2.410627279933692E-8	2.024557263920009E-8	1.649353653118531E-8	1.312262710129760E-8	1.024844222429375E-8	7.886956412334079E-9	5.999065193201020E-9	4.520827105672138E-9	3.381688356603371E-9	2.514727230627408E-9	1.861418224185699E-9	1.372860021860714E-9	1.009737779743596E-9
3.942877215743643E-9	1.069312862141928E-8	1.906419785938261E-8	2.663211290274986E-8	3.178826186107049E-8	3.404553076190003E-8	3.372283962536562E-8	3.151434081760591E-8	2.816965836542416E-8	2.432305191876199E-8	2.043498755635249E-8	1.679692404096289E-8	1.356500671384593E-8	1.079907987607842E-8	8.497267784973119E-9	6.622349937947655E-9	5.120801527459344E-9	3.934422129769207E-9	3.007079866429723E-9	2.288525162632017E-9
2.641934140576029E-9	7.895613403870319E-9	1.535862267293737E-8	2.322276665969520E-8	2.980266554662524E-8	3.412457429358437E-8	3.596059898370848E-8	3.560022084532953E-8	3.358419563331083E-8	3.050251604790673E-8	2.687587800265203E-8	2.310638903808175E-8	1.947128722419229E-8	1.613944331701150E-8	1.319625435767030E-8	1.066778339045283E-8	8.542300140932063E-9	6.786358561799641E-9	5.355729740676260E-9	4.203301483421150E-9
1.727537002461513E-9	5.609465997418810E-9	1.175792067704291E-8	1.903210095488954E-8	2.600543994834467E-8	3.155797719268589E-8	3.510491675309912E-8	3.655718165709351E-8	3.616505456708217E-8	3.434993742520662E-8	3.157294636718426E-8	2.825385275483629E-8	2.473182349955081E-8	2.125539175972159E-8	1.798960621209609E-8	1.503037862252406E-8	1.242178707499127E-8	1.017174083747119E-8	8.264284205555899E-9	6.669987851727140E-9
1.115308412527850E-9	3.896305435117526E-9	8.722690982170099E-9	1.499438213857205E-8	2.165755640146091E-8	2.767235996309645E-8	3.230102841934943E-8	3.519144651466772E-8	3.632630648599298E-8	3.591679620330393E-8	3.429307212535874E-8	3.181666338602406E-8	2.882442826443476E-8	2.559845473151484E-8	2.235501838253398E-8	1.924643371230309E-8	1.637043340772719E-8	1.378077624629252E-8	1.149813418123354E-8	9.520716611724404E-9
7.160574410122963E-10	2.672368851927078E-9	6.348074833172497E-9	1.151960418542329E-8	1.749163296086928E-8	2.341301599486922E-8	2.854369754851846E-8	3.239443486175501E-8	3.475197218139464E-8	3.563515525589322E-8	3.522072198589589E-8	3.376933887388525E-8	3.156740926470417E-8	2.888642774748191E-8	2.595965636356879E-8	2.297241691721208E-8	2.006210234448475E-8	1.732259327110529E-8	1.481100584501899E-8	1.255642496556738E-8
4.593219652205284E-10	1.821672619885585E-9	4.568932802003597E-9	8.711962931456354E-9	1.384653333834076E-8	1.933776571317503E-8	2.453039457972042E-8	2.889824838000294E-8	3.211240157361182E-8	3.404474937216559E-8	3.473103987944900E-8	3.431876617550420E-8	3.301724516720110E-8	3.105578462589817E-8	2.865464928983571E-8	2.600710027337620E-8	2.327165270036673E-8	2.057008508948308E-8	1.798942564046895E-8	1.558726886366997E-8
2.95282007403755E-10	1.239683179757708E-9	3.270174471183358E-9	6.527983406410198E-9	1.082227109366790E-8	1.571766864752414E-8	2.068128047147331E-8	2.521573115396914E-8	2.894389727315807E-8	3.164255743321478E-8	3.323598867152602E-8	3.376694239904446E-8	3.336008568395029E-8	3.218553164298125E-8	3.042937654296654E-8	2.827191762761148E-8	2.587453256009993E-8	2.337268806273712E-8	2.087319757525162E-8	1.845586435304478E-8
1.90753168482515E-10	8.44876228363026E-10	2.336820455844838E-9	4.868936508971776E-9	8.395244876892657E-9	1.264452088029193E-8	1.721202099081742E-8	2.166495277874196E-8	2.562634901407435E-8	2.882368235991257E-8	3.110404836259602E-8	3.242492743514401E-8	3.283170954675076E-8	3.243050208405225E-8	3.136183119781606E-8	2.977821902550718E-8	2.782931837196809E-8	2.565099475385226E-8	2.335875444950851E-8	2.104654420141738E-8
1.24010875543586E-10	5.78084222188513E-10	1.671992905320515E-9	3.626989163969357E-9	6.488341284579121E-9	1.011031790426124E-8	1.420487271374151E-8	1.841786601933028E-8	2.240253271634168E-8	2.587242473654634E-8	2.862890262591368E-8	3.056711271545474E-8	3.166620508129473E-8	3.197166747162108E-8	3.157500871812758E-8	3.059319263562671E-8	2.915360055320205E-8	2.738188253867917E-8	2.539246687991414E-8	2.328504209552618E-8
8.12333086115714E-11	3.97726250712452E-10	1.200351602169077E-9	2.705085289933359E-9	5.009838315685990E-9	8.059451926691555E-9	1.166368372523977E-8	1.554761111295602E-8	1.941044569757365E-8	2.297589254183926E-8	2.602542155399094E-8	2.841347831545298E-8	3.006877901337468E-8	3.098491880602739E-8	3.120627000976653E-8	3.081186416327894E-8	2.990117702848163E-8	2.858180130953043E-8	2.695949653294339E-8	2.513232232302685E-8
5.36699702619234E-11	2.75516568130699E-10	8.660489886016836E-10	2.023695920300171E-9	3.872634696352380E-9	6.419739593759100E-9	9.552291344576694E-9	1.306747953355397E-8	1.671630714900087E-8	2.024735614811642E-8	2.344100757797667E-8	2.612994166489026E-8	2.820754697260438E-8	2.962634392142760E-8	3.038964346844829E-8	3.053947120112573E-8	3.014546300131157E-8	2.929316314096955E-8	2.807370381098457E-8	2.657770981428959E-8
3.57915477911431E-11	1.92364100776142E-10	6.287308112367221E-10	1.520685234841167E-9	3.001630123647412E-9	5.118504449650041E-9	7.817410049252282E-9	1.095717033089637E-8	1.433992385253116E-8	1.774683173529464E-8	2.096985889985563E-8	2.383439268303147E-8	2.621237506072280E-8	2.802612827875084E-8	2.924514343053871E-8	2.987870192818130E-8	2.996720641032134E-8	2.957226688218319E-8	2.876740226517887E-8	2.763155254043437E-8
2.41070520130136E-11	1.35464721573918E-10	4.59927474745667E-10	1.148934454011359E-9	2.335392781253825E-9	4.089974534653107E-9	6.401645815004845E-9	9.179679138677591E-9	1.227305556957784E-8	1.549809165429308E-8	1.866608899818051E-8	2.160573117003897E-8	2.417870701818223E-8	2.628711719638026E-8	2.787463528702755E-8	2.892288831573407E-8	2.944567631629653E-8	2.948106334238536E-8	2.908363977199445E-8	2.831798109408218E-8
